Country code,Year,"Industry (including construction), value added (% of GDP)","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",Literacy rate total (% of people aged 15 and above),Age dependency ratio,Trade (% of GDP),Terms of trade adjustment (constant LCU),Access to electricity,"Services, value added (% of GDP)","Unemployment, total (% of total labor force)",R&D expenditure (% of GDP)
STP,1998,,,,93.6551915217843,,,,,14.3780002593994,
STP,1999,,,,91.5043889264011,,,,,14.3599996566772,
STP,2000,,,,89.24061467153,,,52.9000015258789,,14.3999996185303,
STP,2001,16.7477554774035,,84.9085083007813,87.8860284671908,,,51.4911727905273,69.8240923259916,15.7299995422363,
STP,2002,15.0305065844821,,,87.3210736207823,,,52.5872421264648,70.34500060977,17.6299991607666,
STP,2003,14.2168468141436,,,86.7098137309663,,,53.6780776977539,71.5396258778574,16.3600006103516,
STP,2004,13.3727805227233,,,86.2049828787342,,,54.7660217285156,73.1997603802259,16.1200008392334,
STP,2005,12.8579272296657,3.5,,85.7835589364098,,,55.8534355163574,75.7441196355514,16.4699993133545,
STP,2006,12.8526058618635,3.5,,85.458818263205,,,56.9427185058594,73.3616382939088,16.6499996185303,
STP,2007,13.1304386459738,3.5,,85.270632894823,,,58.0365219116211,72.1943760004196,16.3150005340576,
STP,2008,15.6164167398658,3.5,69.5363922119141,85.1520020430096,,,59.1375579833984,68.3965198810427,15.6169996261597,
STP,2009,18.6896246347258,3.5,,84.9557154575377,,,56.9000015258789,67.0117906058822,15.2580003738403,
STP,2010,17.3908355960447,3.5,,84.5584062905318,,,61.3721580505371,67.1236961222232,14.585000038147,
STP,2011,16.6680981670923,3.5,,83.9860361162206,,,62.5111427307129,68.7249744933389,14.1049995422363,
STP,2012,15.8628862961048,3.5,90.1430969238281,83.9394497012193,,,57.9000015258789,70.0211153401316,13.5900001525879,
STP,2013,15.7375210837492,3.5,,84.3662280075742,,,64.8450775146484,69.8011109721666,13.6169996261597,
STP,2014,16.8948068036613,3.5,,84.581810704973,,,68.5999984741211,69.4378595384415,13.6400003433228,
STP,2015,15.3184736727155,3.5,,84.5183486238532,,,67.2492980957031,70.4287476705994,13.7799997329712,
STP,2016,15.693501522939,3.5,,84.1349398457676,,,69.3205184936523,70.9828969532192,13.83899974823,
STP,2017,16.1270346195239,3.5,,83.4710598029791,,,74.2699966430664,71.1251731588499,13.91100025177,
STP,2018,14.2472707708318,3.5,92.8166427612305,82.5960740945535,,,71.0,72.390934557718,13.9980001449585,
STP,2019,13.4421581702024,3.5,,81.5012475155411,,,74.9672012329102,72.6657836792816,14.0780000686646,
STP,2020,13.2486097231413,3.5,,79.8640989149302,,,76.5590896606445,71.0168932828989,15.4429998397827,
STP,2021,11.8590135590136,3.5,93.8000030517578,77.9290379692322,,,,72.2455546455546,15.3400001525879,
TCD,1960,9.19481800640096,,,80.4167227610593,30.4272143078476,241508943230.306,,48.1369836963319,,
TCD,1961,9.77708685024232,,,81.1457804712777,32.4678088640909,301872745736.703,,48.649141917445,,
TCD,1962,8.87315547643296,,,81.9543796601275,33.659337221366,333745683013.924,,49.2915339039664,,
TCD,1963,9.37980418563036,,,82.818470593997,32.1602694432208,291735662739.967,,48.3152658981547,,
TCD,1964,9.86633885535007,,,83.9327475357957,35.0570745087388,313706190749.354,,48.6774107853725,,
TCD,1965,11.1679850548371,,,84.7418002853904,31.3132935859781,329762813918.467,,47.9499845463571,,
TCD,1966,12.3959947592505,,,85.0736092921691,31.8758347788952,338279493569.93,,46.0023745739401,,
TCD,1967,12.7651385711602,,,85.4988674464951,32.5260272698626,353845831713.948,,42.1593596634511,,
TCD,1968,13.8868096505106,,,85.9752737474062,33.6260412806243,345316078731.798,,42.1661152346874,,
TCD,1969,12.8172748654992,,,86.5153820652989,30.9056620313361,288438868320.327,,42.7655110653693,,
TCD,1970,12.5765763544818,,,87.1377179509422,38.3095679084534,343975737453.891,,43.8270380833647,,
TCD,1971,12.60498419272,,,87.833517526452,36.9700137014997,349768506801.22,,43.9816031152434,,
TCD,1972,12.9196099671895,,,88.7372064181721,33.9491575536703,382924342681.761,,44.9440705299325,,
TCD,1973,14.7751364047596,,,89.7797279483018,39.2290307932624,404888823404.016,,44.6882649800389,,
TCD,1974,14.9683450682548,,,90.8322656167268,45.194817400313,438558634880.973,,43.5498156158658,,
TCD,1975,14.9552778066932,,,92.0162579456125,40.2532786995854,261382366342.133,,44.6109264230545,,
TCD,1976,14.9159321776019,,,93.394697343097,42.4681536718392,270416828593.695,,45.9603506581799,,
TCD,1977,13.6807691257711,,,94.9062429011957,43.7266546211927,221340337824.275,,51.7676064429543,,
TCD,1978,13.1774497633257,,,96.4038813803114,44.3903103907817,237799336653.052,,51.6419262820056,,
TCD,1979,10.5144827840415,,,97.4167345954181,52.4162296735341,116624738895.719,,49.3280074113811,,
TCD,1980,9.03893405320092,,,101.263354456964,45.8105834878482,179805669917.419,,46.6560667655809,,
TCD,1981,11.8886776871242,,,104.960021122495,37.7617788793387,155068762037.709,,49.1518245901938,,
TCD,1982,12.5495025418293,,,100.956699023218,20.0567975931731,133044277957.938,,48.7849886247296,,
TCD,1983,13.1845189964244,,,97.643855117854,39.9604058432279,214105040988.8,,47.2360480039319,,
TCD,1984,15.5367662848619,,,100.466520978166,42.0708387754191,239795359587.738,,48.7943498692406,,
TCD,1985,12.7178444077367,,,103.527152093761,43.2336653879896,239956980601.262,,47.5745313918504,,
TCD,1986,14.5568207254249,,,103.101264918627,48.7698991279027,209838337847.886,,50.8645541032485,,
TCD,1987,13.9700571453088,,,102.012329155526,51.8817263983252,204523521978.261,,50.2231539835263,,
TCD,1988,12.9320999538103,,,101.41566718707,45.1233829032322,304772055235.493,,47.6128680531767,,
TCD,1989,15.8864932803117,,,101.161608081344,45.1900918656555,170730117942.743,,49.2421519847782,,
TCD,1990,16.8754213971345,,,102.128796156581,41.3870234428165,261150144604.724,,50.4846925799266,,
TCD,1991,12.903160397738,,,101.731119010926,36.3495413219118,236046329055.812,,48.8814211121685,0.662000000476837,
TCD,1992,13.047425771318,,,100.748092424832,35.904560029092,185133020066.647,,49.7448428166757,0.66100001335144,
TCD,1993,13.6064354785026,,10.8946504592896,103.186691093386,42.6473333333747,140581734697.753,,51.6548418421296,0.699999988079071,
TCD,1994,11.7282169092316,,,105.593755535099,50.9883513558935,125194714316.193,,49.4200541637746,0.675000011920929,
TCD,1995,13.3429650327739,,,104.289336014545,55.6965565726313,172570095602.141,,49.4230075513028,0.708000004291534,
TCD,1996,12.4469503100901,,,103.621487530386,46.6100331929446,141115665600.692,,46.2714343430841,0.723999977111816,
TCD,1997,13.667096250433,,,104.994172795594,49.313101141288,157594764035.88,2.3,43.9841938742815,0.736999988555908,
TCD,1998,12.8721553353705,,,105.864830351645,48.0589828951249,168075538549.322,2.42038726806641,43.6831799078038,0.753000020980835,
TCD,1999,12.2143930408578,,,106.113804704067,50.5078677642823,165361565284.807,2.80621337890625,45.4941240461618,0.787000000476837,
TCD,2000,10.9126617262861,,25.6542091369629,106.532123352072,51.5711720135652,151129232485.205,3.17988133430481,44.5794947284954,0.805999994277954,
TCD,2001,13.0831566587401,,,107.246286762243,64.3219080406854,146525126519.564,3.5271143913269,42.9981522742084,0.799000024795532,
TCD,2002,14.2598401516498,,,107.502846060135,126.350807849912,137550083126.178,3.86676287651062,43.932055082335,0.823000013828278,
TCD,2003,23.4135052284384,,,106.528682446302,83.3789149599315,306311597664.121,4.20117616653442,40.3986743087963,0.827000021934509,
TCD,2004,45.9752866220191,,28.3814296722412,104.797634160157,101.768590921564,,3.5,28.6879271461279,0.805000007152557,
TCD,2005,9.23916035326705,2.0,,103.947984250055,85.8467450268875,0.0,4.86369371414185,35.0678270334348,0.856000006198883,
TCD,2006,10.0345431420809,2.0,,103.890227204643,95.9132286345796,,5.19655656814575,32.5246898692689,0.912000000476837,
TCD,2007,9.70505744725125,2.0,,103.932227295351,84.7310238635539,43819977103.2439,5.53394079208374,33.2485847599452,0.924000024795532,
TCD,2008,10.4686608676663,2.0,,103.636001017202,80.2896664151306,139094044163.24,5.87855625152588,32.5686654388588,0.943000018596649,
TCD,2009,13.2098916933188,2.0,,103.336100815104,77.1094643663715,184788466419.866,6.23311138153076,37.5114996977554,0.958000004291534,
TCD,2010,11.9680625356773,2.0,,103.395422087249,80.3907092891162,164571805061.924,6.40000009536743,33.4127974225258,0.952000021934509,
TCD,2011,12.6090044327778,2.0,,103.129462828044,80.6810748936415,177142045897.046,8.97999954223633,32.5930977500698,1.00499999523163,
TCD,2012,12.9336323892287,2.0,,102.725747631206,80.5756196842099,311363628243.564,7.8354058265686,31.8244689969939,1.0,
TCD,2013,13.3297195606078,2.0,,102.194964266067,72.6489157572057,317592650358.063,8.12655830383301,33.0200057957912,1.02699995040894,
TCD,2014,14.5111207381981,2.5,,101.573916103233,76.6265231668971,270167031295.491,8.40568542480469,31.0910072935353,1.04200005531311,
TCD,2015,13.6521345659561,2.5,26.0029907226563,101.552465556078,66.5641643497065,-620833784273.251,7.69999980926514,33.0397097636701,1.07200002670288,
TCD,2016,13.6592291126337,2.5,22.3115501403809,101.487943724818,63.2969251336898,-886163573121.223,9.26384735107422,30.4930426387032,1.11800003051758,0.300500005483627
TCD,2017,14.6285477715639,2.5,,101.017487296732,73.5750081822223,-688846683258.17,10.8999996185303,33.5071308250599,1.12699997425079,
TCD,2018,14.3695188471246,2.5,,100.434890617759,74.2047537321657,-597516019910.69,10.1140403747559,37.5250770653218,1.12999999523163,
TCD,2019,14.2700509702467,2.5,,99.9047014252765,74.5705255558558,-631679647106.527,8.39999961853027,40.467352937889,1.12000000476837,
TCD,2020,15.9574740564936,2.5,,99.3992756806502,68.7303601414611,-1233847262813.9,11.080117225647,43.5778253420438,1.64499998092651,
TCD,2021,10.90044319351,2.0,26.7600002288818,98.7271322974766,82.984776867047,-709583444720.804,,35.659860447088,1.53799998760223,
MDG,1960,,,,93.0466785310264,26.6547090790703,419299757820.08,,,,
MDG,1961,,,,95.1435622447901,34.1080898478586,379693687488.957,,,,
MDG,1962,,,,97.1030579631876,32.1385581058955,398955227540.186,,,,
MDG,1963,,,,98.8036081704384,32.7067624137599,464936272781.593,,,,
MDG,1964,,,,99.4966186707487,33.2306410079951,482547101475.907,,,,
MDG,1965,,,,99.397473576731,33.2117033424361,288924838333.493,,,,
MDG,1966,,,,99.3485743452667,40.4927821401297,615236666732.992,,55.1428260230112,,
MDG,1967,,,,99.3696490855908,39.0183149019239,595103288618.451,,54.9323999340854,,
MDG,1968,,,,99.4743482318899,40.5405141843049,720846679988.987,,54.9301632584457,,
MDG,1969,,,,99.6867088392067,41.2208174054255,813000226627.241,,54.4310348363777,,
MDG,1970,,,,100.011055242474,40.7459669717524,1300146765308.1,,53.0276228874613,,
MDG,1971,,,,100.496136164126,35.4703170085879,955524247465.843,,52.4128946305004,,
MDG,1972,,,,101.089709220748,32.5862074026513,933912021530.838,,51.7407404047291,,
MDG,1973,,,,101.644658908883,33.1265876896277,805832450270.184,,49.2929649373627,,
MDG,1974,,,,102.084411715281,35.7333151219999,393813877328.912,,44.5010519218171,,
MDG,1975,,,,102.393508819391,36.7496536208712,139865880609.891,,44.6831019229767,,
MDG,1976,,,,102.58407349176,32.6884426471567,272777813778.375,,45.0926173099036,,
MDG,1977,,,,102.661584264336,36.4939623005419,246802860557.531,,44.8588502290174,,
MDG,1978,,,,102.63845433461,41.2084391658907,-21667225317.3623,,44.6710157172798,,
MDG,1979,,,,102.50822749687,44.962511334255,-395204838134.971,,47.0171942959707,,
MDG,1980,,,,102.244813502151,30.2663584064741,197550886560.062,,,,
MDG,1981,,,,101.781145724168,23.5333656392932,152800154245.393,,,,
MDG,1982,,,,101.120636621493,21.3775742484271,146251833863.109,,,,
MDG,1983,,,,100.311549544069,19.2896974745437,139760505190.026,,,,
MDG,1984,,,,99.3875041285985,23.2646708186117,227072749412.867,,,,
MDG,1985,,,,98.3830552247912,22.4393195723172,263851218842.482,,,,
MDG,1986,,,,97.2529333390959,21.543017780326,182068693251.743,,,,
MDG,1987,,,,96.1116620426235,30.1290605630442,76138741019.6814,,,,
MDG,1988,,,,95.1091566362388,30.4964828884582,-34405935023.4148,,,,
MDG,1989,,,,94.2477956567771,31.7629825919622,-598917993178.728,,,,
MDG,1990,,,,93.554472756699,32.3809923743162,-365304940534.729,,,,
MDG,1991,,,,93.0123905176421,35.7567980580415,-444129358842.806,,,5.12799978256226,
MDG,1992,,,,92.5774488046654,33.1576177671174,-506617310681.604,9.2,,5.10200023651123,
MDG,1993,,,,92.2450819523268,32.8658889270584,-520200692101.343,10.1056232452393,,5.17600011825562,
MDG,1994,,,,92.0389591456373,43.5589179379958,-452050128379.431,10.5616483688354,,5.29400014877319,
MDG,1995,,,,91.9907606144474,45.3744915678324,-453785830282.004,11.0156345367432,43.5835155830029,5.35500001907349,
MDG,1996,,,,92.083659790495,35.8824601668345,-371796450271.639,11.4669008255005,47.5777989361997,5.43900012969971,
MDG,1997,,,,92.2296141165802,36.8737477819441,-435099227559.658,10.9,47.621535473864,5.50899982452393,0.183249995112419
MDG,1998,,,,92.3433859493753,37.3321870147971,-199535555955.3,12.3585548400879,47.6358803367286,5.60300016403198,0.093800000846386
MDG,1999,,,,92.3723693977604,40.9244120208063,-356156118012.07,12.7975006103516,46.3037115948654,5.69099998474121,0.0834200009703636
MDG,2000,,,70.6861724853516,92.2527387520147,42.7771226639725,-340389388412.361,12.7241897583008,48.3695987195514,5.80000019073486,0.100319996476173
MDG,2001,,,,92.0159191397974,41.0351260923859,265562642094.125,14.8000001907349,50.9264110852576,5.34999990463257,0.181749999523163
MDG,2002,,,,91.6478640510766,50.1816919379298,370210017530.602,14.0465755462646,50.2028794922736,5.50400018692017,0.201729997992516
MDG,2003,,,,91.1237489533613,34.030602917475,476697886688.045,20.2999992370605,49.9000478604401,5.01000022888184,0.290699988603592
MDG,2004,,,,90.4889210079599,48.7753818852156,447126658421.383,15.3480186462402,50.2445789659486,3.84599995613098,0.1925999969244
MDG,2005,,3.5,58.9359397888184,89.740841342285,59.1300849357677,325900414314.364,15.9967613220215,51.4124515283538,2.61999988555908,0.150959998369217
MDG,2006,,3.5,,88.9111272304104,62.1028389388375,385558181223.074,16.6473751068115,52.4774184200017,2.93499994277954,0.141190007328987
MDG,2007,18.9068307507967,3.5,,88.028002407896,66.7027353586752,0.0,17.30251121521,48.040525265162,3.25300002098084,0.120909996330738
MDG,2008,20.4685954426536,3.5,,87.0766480285525,74.357353960806,57672786914.7646,17.964879989624,47.7475305832466,3.56399989128113,0.117640003561974
MDG,2009,18.8332096323203,2.5,64.4809112548828,86.0558618048883,62.4116975971466,-378365035197.811,17.3999996185303,47.0157456107157,4.00400018692017,0.130539998412132
MDG,2010,18.0075205567721,2.5,,84.9508057226269,57.8748945099032,16768963317.3691,12.3000001907349,48.7541183081362,4.28000020980835,0.099030002951622
MDG,2011,17.8532728105159,2.5,,83.739958317599,56.4830925963965,302083463305.857,14.3000001907349,49.1347880343985,2.43799996376038,0.0906699970364571
MDG,2012,17.2760843241341,2.5,71.5726165771484,82.4640283625872,52.6517140807111,568521837148.559,18.7000007629395,50.9548624539888,0.600000023841858,
MDG,2013,17.9096138240405,2.0,,81.218052329818,56.3675817911211,628137713852.954,12.8999996185303,51.5008530956181,0.998000025749207,
MDG,2014,19.2497828686384,2.5,,80.1202558281412,61.9694322120362,283265734154.01,22.2350730895996,50.8124409885075,1.39100003242493,0.0132099995389581
MDG,2015,18.9508847314981,2.5,,79.1812115378376,61.2203788355554,956470952389.868,23.0059337615967,50.7680550601694,1.78999996185303,
MDG,2016,19.4099444671437,2.5,,78.3410883656892,60.8346984847476,1809285161769.42,22.8999996185303,51.0107328915714,1.79999995231628,0.012640000320971
MDG,2017,20.1123576645922,2.5,,77.5766074646047,65.3434015082657,704144859097.047,24.1000003814697,51.0493152393528,1.81500005722046,0.0127499997615814
MDG,2018,21.481957471562,2.5,76.6796798706055,76.8419623568581,67.841504668148,1214494198275.69,36.5,48.7393975833148,1.83299994468689,
MDG,2019,22.4454973521782,2.5,,76.1033363912853,62.6013230457367,231811800882.793,31.0400009155273,49.803398924079,1.84099996089935,
MDG,2020,19.4661871057193,2.5,,75.3335696361558,49.0107073650291,829967453719.679,33.7350769042969,50.3929947592946,2.36299991607666,
MDG,2021,,2.5,77.25,74.5140573737842,50.4157370496074,813488712728.051,,,2.30999994277954,
BWA,1960,13.3305060134328,,,98.1903127825825,65.9195781147001,,,43.1201626323578,,
BWA,1961,12.2975254408832,,,100.376754334012,69.7418276611398,,,45.9088338230854,,
BWA,1962,11.3741577939216,,,102.50513409036,72.7650318789505,,,48.4914038931259,,
BWA,1963,10.6134343367613,,,104.624380862935,76.3398001952537,,,50.5384158023386,,
BWA,1964,13.4939379625256,,,106.137495142356,77.387712439321,,,48.3026630083384,,
BWA,1965,19.2073170731707,,,107.633312969105,82.3170731707317,,,46.9512195121951,,
BWA,1966,14.3631436314363,,,109.796901516396,80.2168021680217,,,46.3414634146341,,
BWA,1967,14.9823422395034,,,112.058686658825,75.3873411098824,,,43.7567628628164,,
BWA,1968,12.4210526315789,,,114.299638086271,86.0,,,43.8947368421053,,
BWA,1969,19.5319531953195,,,116.36839679174,75.3375337533753,,,41.7641764176418,,
BWA,1970,27.5562001450326,,,118.024525016474,85.5692530819434,,,39.4488759970993,,
BWA,1971,27.5881057268722,,,118.437808462865,94.7136563876652,,,39.4273127753304,,
BWA,1972,27.6160503540519,,,116.792950261563,97.9150275373721,,,39.3784421715185,,
BWA,1973,26.8810858660372,,,113.807372129564,100.796695190322,,,40.0413101209796,,
BWA,1974,27.8913200288531,,,110.743333221598,105.698485212792,,,40.3221928348161,,
BWA,1975,31.0108509423187,,,108.041509358468,107.386255473063,-3667038936.00426,,33.6379211878926,,
BWA,1976,31.8238021638331,,,105.714960570745,116.707882534776,-4892770864.54914,,35.4559505409583,,
BWA,1977,32.465483234714,,,103.706237394072,120.210387902696,-6357650391.25366,,35.7133464825773,,
BWA,1978,37.4169137948666,,,101.920324824442,120.584926884139,-6997054349.73705,,33.6639738214541,,
BWA,1979,42.7267285243939,,,100.317907995005,119.372942232864,-6500899360.21891,,30.55971266088,,
BWA,1980,43.8906069977564,,,98.9490597073138,119.501546297981,-7469236437.62055,,29.907222121157,,
BWA,1981,40.9849749582638,,,97.9642525487131,121.235392320534,-8661369135.80637,,33.322203672788,,
BWA,1982,43.2945792067365,,,97.6021417313101,123.836180087077,-11348580215.2388,,34.4385436103536,,
BWA,1983,47.7310728312011,,,97.5687530849251,124.649064820936,-16068923042.3441,,32.7526538865342,,
BWA,1984,51.6278203656001,,,97.485545705754,118.773470717855,-16473230424.15,,31.5477483628689,,
BWA,1985,56.755227610269,,,97.3705967895975,117.522808175582,-15266895678.239,,30.0525707819609,,
BWA,1986,57.9387825289465,,,97.2331632388531,117.459589590737,-16677730969.1026,,29.7260116932248,,
BWA,1987,58.0254584027883,,,96.9911267294161,123.571753295954,-18214683605.881,,28.9468101227459,,
BWA,1988,61.9132304892675,,,96.4734343163706,114.451590222921,-18044130695.616,,26.9376318292733,,
BWA,1989,61.4230190470826,,,95.5829454242758,105.360864562126,-16986999904.1285,,28.4499199330495,,
BWA,1990,56.9065630605401,,,94.3338553338944,104.847320396747,-18134926147.2942,,31.8262706757322,,
BWA,1991,53.5451494526864,,68.5809097290039,92.7798242257864,99.5583853464229,-20312444761.1373,10.1,32.9313878869617,13.8199996948242,
BWA,1992,49.6616330776529,,,90.8814132277819,89.7512545868151,-21230793768.4452,9.39822673797607,34.7132294607849,16.3250007629395,
BWA,1993,47.879503645971,,,88.7528930665796,86.2082050096699,-20635004520.7822,11.6420764923096,37.8569894462519,18.7849998474121,
BWA,1994,43.2590558480402,,,86.5894021243406,88.1806097283683,-22772174220.3493,13.8845663070679,45.3614354677907,21.2000007629395,
BWA,1995,43.8928794741578,,,84.3556710572988,94.595171646002,-25245363953.6402,16.1250171661377,46.2640168672126,21.3500003814697,
BWA,1996,45.4269030524546,,,81.9930132270172,90.955575275056,-27381544221.3735,18.3627471923828,44.7803827513668,21.5900001525879,
BWA,1997,45.6945187092832,,,79.6079214290071,108.604415150755,-29257069363.2436,20.5970783233643,44.1444144960115,21.1259994506836,
BWA,1998,43.5452479747086,,,77.3562895803519,101.841039320292,-22999812179.7253,22.8273296356201,46.1047337482711,20.8600006103516,
BWA,1999,44.8015488103969,,,75.2780103453421,98.9290812021418,-28747993951.0305,25.0527400970459,44.4107348174785,18.2290000915527,
BWA,2000,46.3006545686044,,,73.3487310903198,91.924729689918,-29115324915.8672,26.4089794158936,42.7469105242306,15.8800001144409,
BWA,2001,44.7678062989032,,,71.5672747066344,87.5250655680957,-27963506420.5582,24.7999992370605,45.2880633320755,18.5400009155273,
BWA,2002,43.9653068340307,,,69.8812431567422,91.8357740585774,-30105508278.6895,27.0,47.5973823221757,21.1049995422363,
BWA,2003,39.6164131871252,,81.1887130737305,68.3026505739947,85.8340425151264,-27981386863.6036,33.0831069946289,49.6970639811907,23.7999992370605,
BWA,2004,38.8218834164505,,,66.9006820260942,90.9978228872631,-30234873662.1384,35.2989120483398,47.9542918751357,21.8519992828369,
BWA,2005,42.8549522076655,,,65.6977080097976,88.5053520573505,-35830619752.51,37.5141792297363,45.2838110727775,19.8290004730225,0.532859981060028
BWA,2006,46.6243434434334,,,64.6676132167534,86.612433913524,-38380403416.211,39.7313194274902,47.8447641235425,17.7800006866455,
BWA,2007,45.4844210817874,,,63.7223231683412,98.4965249407252,-36790616142.6114,41.9529800415039,48.3122261924107,17.1720008850098,
BWA,2008,41.1096622378742,,,62.8120878639572,99.008222007989,-29467973288.9061,44.5,51.7687266713241,16.5900001525879,
BWA,2009,32.9148697078848,,,61.9736936757472,88.4807886337378,-19501489467.1846,43.3600006103516,58.2732242684524,16.1700000762939,
BWA,2010,37.2789379627304,,,61.2920240157061,94.6390020873926,-18565508566.3655,52.0177803039551,54.7364972190999,17.8600006103516,
BWA,2011,41.4322151572679,,,60.8338188157144,98.9614677801469,-12573629077.3093,53.2400016784668,51.7079247253501,18.1520004272461,
BWA,2012,37.5753343932297,,,60.5664563595514,111.875280620952,-14606444218.3912,56.0188140869141,55.5813283455149,18.4160003662109,0.258799999952316
BWA,2013,39.106229887551,,86.8231811523438,60.3452377939204,125.78303991122,-17570284489.7274,57.9919204711914,55.1237949133001,18.5380001068115,0.537280023097992
BWA,2014,41.7777034040156,,,60.1151503946607,119.497541791464,-10948439812.9294,59.952995300293,53.0342439306447,18.8939990997314,
BWA,2015,37.543999633286,,,59.8469881999375,112.900891016005,-13364219662.912,62.1300010681152,56.8759086133132,19.298999786377,
BWA,2016,40.3451621304893,,,59.4915613916975,100.464689766026,28.4671936035156,64.1750564575195,54.1248911593912,19.3150005340576,
BWA,2017,37.1010050249191,,,59.1012367268801,81.9239513763494,-12672426379.5932,67.4000015258789,56.9680635242828,19.6030006408691,
BWA,2018,34.8003276690785,,,58.7479075128787,87.4551039946493,-17140925974.3074,68.2292633056641,58.4362759508066,19.8379993438721,
BWA,2019,31.8251182682826,,,58.4261715744495,83.2419284512776,-19591783541.8074,69.9597396850586,61.332672500773,20.0900001525879,
BWA,2020,26.3730953810445,,,58.0259677717636,77.8206893954095,-11837970248.9729,71.994758605957,66.2195710953534,21.0200004577637,
BWA,2021,29.68663037846,,,57.4982917148627,94.4794860386494,-13685020568.076,,63.6285722759767,21.1550006866455,
CMR,1960,,,,75.0401891317643,,,,,,
CMR,1961,,,,76.2602766283982,,,,,,
CMR,1962,,,,77.2723307498169,,,,,,
CMR,1963,,,,78.205693114494,,,,,,
CMR,1964,,,,79.4970136640056,,,,,,
CMR,1965,20.3007465683006,,,80.8093335608509,48.0200388004601,-201310634710.717,,46.9674243427364,,
CMR,1966,20.6599715822473,,,81.9631527658212,44.5719713285582,-213625134342.055,,47.4892342561925,,
CMR,1967,20.1042127174263,,,83.1305899999571,43.2045170269895,-223460176733.661,,48.7624868225082,,
CMR,1968,19.4980647890611,,,84.2945503829849,46.7567556880935,-217595994075.625,,48.9961495124846,,
CMR,1969,19.4337678578519,,,85.4296788580834,46.2425649164644,-237073187931.189,,49.8427213368786,,
CMR,1970,18.6360824007095,,,86.5349575968024,50.8799526410542,-247327013435.521,,49.9999974230043,,
CMR,1971,19.2307770111614,,,87.6171306597818,50.1761305204384,-246309150127.545,,49.7651506840375,,
CMR,1972,18.8558904543028,,,88.6422926954269,46.4776194884408,-289892611615.299,,49.1789139381121,,
CMR,1973,18.6172646571473,,,89.5898375966988,44.6908940961693,-302477626612.54,,50.5899002653357,,
CMR,1974,17.8702134173642,,,90.4541019373399,48.2380132418624,-309847560231.626,,52.5900242291455,,
CMR,1975,18.2426926824104,,,91.2265885362542,48.2279939031791,-293893691109.587,,52.6375977525698,,
CMR,1976,18.9602877358746,,41.2162094116211,92.0966112442091,50.0072160573699,-370798139633.098,,53.4295981098153,,
CMR,1977,18.3932855441316,,,93.077243289009,52.865708956373,-250156896154.267,,47.9616319719476,,
CMR,1978,15.9570426584458,,,93.8257056263863,51.7772264377123,-416094946154.559,,52.6896028311261,,
CMR,1979,20.6417273329599,,,94.4558905190175,49.32094171691,-550505707183.707,,48.5346697969815,,
CMR,1980,23.4718474942424,,,94.4981210830214,55.0161390869062,-702686485715.253,,39.552544497345,,
CMR,1981,27.6107782425263,,,94.2786357571127,50.2811784137007,-953925312296.232,,37.6580913755044,,
CMR,1982,30.2462584905462,,,95.690984703331,62.125393518961,-573637711749.527,,36.9758353164123,,
CMR,1983,33.12452431341,,,97.490682921846,59.701190873731,-851937380687.156,,39.0832658448945,,
CMR,1984,34.641627415405,,,98.119044334922,64.4720202512472,-1297668873844.83,,35.8262916146385,,
CMR,1985,34.3180417526677,,,98.4422163340592,65.0245883756553,-1441625745860.4,,40.5484220970366,,
CMR,1986,32.4863427042506,,,98.7479680964363,46.0058070249231,-1037110929047.11,,42.601758577809,,
CMR,1987,29.0529836479413,,,99.054188293546,37.3202952689502,-1005786066632.15,,43.6191648679046,,
CMR,1988,28.3209608428791,,,99.4010872979617,31.9946088568334,-1090622077962.48,,44.8156214632265,,
CMR,1989,28.9638488129696,,,99.7203358922983,38.4764837848263,-1513466539711.75,,43.2125485097153,,
CMR,1990,28.7550712814632,,,99.9105602715162,37.496445441126,-1237510301581.61,,44.887853600043,,
CMR,1991,28.8815040373953,,,100.009102347234,34.6387793556715,-1009416737650.41,29.0,44.6979222004118,7.6560001373291,
CMR,1992,25.1087528831179,,,99.9888534191642,38.8625921730277,-1395526605337.99,32.6975250244141,45.7734791517349,7.75099992752075,
CMR,1993,29.1290806213851,,,99.7842604183466,26.1588429586065,-453971899255.993,33.849193572998,47.4189946067316,7.97499990463257,
CMR,1994,30.1027465971064,,,99.4035675759395,36.9611210051921,-365221346848.124,34.9995040893555,44.8316156284897,7.87099981307983,
CMR,1995,28.8844375605838,,,98.8512466539283,36.682272663701,-503174191117.892,36.1477737426758,45.9120544140405,7.96799993515015,
CMR,1996,29.826629188602,,,98.0747159391844,45.1156121020442,-751273786997.875,37.2933235168457,45.107647324355,8.0600004196167,
CMR,1997,28.407483771746,,,97.086937098685,48.4696352704455,-444388406884.173,38.435474395752,45.3112612711672,7.93400001525879,
CMR,1998,27.5442174044136,,,96.0921432862073,42.2946538344074,-627920827801.026,40.7,45.5692727876606,7.80999994277954,
CMR,1999,27.4605534316155,,,95.2317489723385,37.2383798464814,-529531662903.867,40.7067756652832,45.6788784946962,7.69600009918213,
CMR,2000,28.4827009917297,,68.4091567993164,94.4098076280464,47.9279442460149,-362091453855.332,41.0,45.0294526824351,7.59100008010864,
CMR,2001,26.1843316001578,,,93.5128715878814,51.5722691890366,-533712420696.782,46.2000007629395,46.4356337030915,7.46000003814697,
